id,section,source_id,domain,difficulty,question,paragraph,choice_A,choice_B,choice_C,choice_D,correct_answer,explanation,visual_type
65ac333d-036c-4d9b-9a0a-da5a058a70f1,English,random_id_c7,Information and Ideas,Medium,"According to the passage, the Black Arts Movement believed that art should:","In the 1960s, the Black Arts Movement called for art to be more than just aesthetically pleasing; it should also be socially and politically engaged. Artists began to use their work to address issues of race, poverty, and injustice, and to challenge the dominant narratives of the time. Their art served as a powerful tool for social change, prompting dialogue and inspiring action.",be accessible to a wide audience.,reflect the beauty and wonder of the natural world.,be a catalyst for social change.,preserve traditional artistic techniques.,C,"The passage states that the Black Arts Movement believed art should be “socially and politically engaged,” using their work to “address issues of race, poverty, and injustice” and “serve as a powerful tool for social change.”",
6521faad-20ee-442c-a1be-21932afa30ec,English,8d66548c,Expression of Ideas,Medium,"The essay argues that social media has transformed how people communicate, leading to a shift in the way people","The essay argues that the rise of social media has fundamentally changed the way people communicate with each other.  One of the most significant changes, the essay argues, is that people have become more likely to make pronouncements about their beliefs and values rather than engaging in dialogue.  The essay concludes by suggesting that social media is no longer an environment for exchanging ideas but rather a battleground for defending one’s own perspective.  Which of the following best describes the central claim made by the essay?",express their beliefs and values.,engage in debate.,share their opinions.,communicate with each other.,A,"The essay argues that social media has led to a shift in the way people communicate, specifically by making people more likely to make pronouncements about their beliefs and values rather than engaging in dialogue. Thus, the central claim of the essay is that social media has transformed how people express their beliefs and values.",
649a4073-f39f-493e-becf-a414f47b3dba,English,a444088e,Craft and Structure,Medium,"In this passage, the author introduces an alternative approach to","The author is not stating that this method of creating art is bad or that it’s not worth pursuing. However, the author is suggesting that there are other ways to achieve the same outcome that might be considered more effective or desirable. What is the most likely reason why the writer uses a sentence that focuses on an alternative approach? ",describe the flaws in the main approach.,compare the advantages and disadvantages of both approaches.,emphasize the complexity of the main approach.,suggest that the main approach is not the only one.,D,"The author mentions another approach to highlight that the main approach is not the only way to achieve the desired outcome. By mentioning an alternative approach, the author emphasizes that there are other possibilities and that the reader should not limit themselves to only one way of thinking.",
917da764-3063-4a39-8f53-f133e31a94a8,English,6288a321,Standard English Conventions,Easy,"The sentence ""The cat sat on the mat, watching the birds."" is grammatically correct, but it lacks a clear subject. Which of the following is the BEST way to rewrite the sentence to include a clear subject? ",,"As the cat sat on the mat, watching the birds.","The cat, sitting on the mat, watched the birds.","While watching the birds, the cat sat on the mat.","The cat, it sat on the mat, watching the birds.",B,"Choice B is the best option because it adds a clear subject to the sentence while maintaining the original meaning. The phrase ""sitting on the mat"" modifies the subject ""The cat."" Choice A creates a dependent clause and doesn't have a clear subject. Choice C also creates a dependent clause and doesn't have a clear subject. Choice D is redundant and unnecessary. The pronoun ""it"" is unnecessary, and it creates an awkward sentence structure.",
83983382-b548-45a9-ba0f-86001e4879e0,English,6758427d,Standard English Conventions,Medium,"Which of the following sentences demonstrates the correct use of the word ""affect""?","The most common spelling error for the word ""affect"" is ""effect."" This can be confusing because ""effect"" is a noun, while ""affect"" is a verb.  In this case, the writer is describing an action, so the correct spelling is ""affect.""   While the two words sound similar, they have distinct meanings and grammatical uses. When referring to something that causes a change, you should use ""effect.""  However, when describing something that produces a change, you should use ""affect."" Which of the following sentences demonstrates the correct use of the word ""affect""?","The heat did not effect the plants, and they continued to grow.","The heat did not affect the plants, and they continued to grow.","The heat did not affect the plants, and they continued to grow.","The heat did not affect the plants, and they continued to grow.",B,"The sentence demonstrates the correct use of the word ""affect"" because it describes an action (the heat producing a change in the plants).",
7d5fbcbd-e2e7-43dd-b399-35549b54a492,English,random_id_a9,Craft and Structure,Medium,The author’s use of shifting perspective helps to,"The text describes a series of events, beginning with a description of the narrator’s initial reaction to a particular situation. The narrator then describes how the situation changes, noting that the narrator has a moment of reflection on the situation. Finally, the narrator describes the narrator’s response to the situation. What is the purpose of this shift in the narrator’s perspective?",explain the narrator's emotional journey.,highlight the narrator's growth and change.,emphasize the importance of the narrator's actions.,create a sense of suspense and mystery.,A,The shift in the narrator’s perspective helps to show how the narrator’s feelings and understanding of the situation change over time. This demonstrates the narrator’s emotional journey.,
5a68de13-dcec-4d06-a72c-2218c84b5cb9,English,1431da92,Information and Ideas,Medium,The passage suggests that the increasing popularity of podcasts focused on a single topic or theme is a result of,"The recent surge in popularity of podcasts, particularly those focused on true crime, has led to a phenomenon known as ""podcasting fatigue."" Podcast listeners, overwhelmed by the sheer volume of available content, are increasingly finding themselves unable to keep up with the latest episodes, leaving many podcasts unfinished or abandoned. This phenomenon has led some podcast creators to reconsider their approach to content creation, emphasizing quality and depth over sheer quantity. This is evident in the increasing prevalence of podcasts that focus on a single topic or theme, or that offer a more intimate and conversational style. This trend is a response to the listener's need for a more curated and meaningful listening experience.",a desire for a more intimate and conversational style.,the need for a more curated listening experience.,a growing trend toward emphasizing quality over quantity.,"the phenomenon of ""podcasting fatigue.""",D,"The passage states that ""podcasting fatigue"" is a result of listeners being overwhelmed by the volume of available content. It goes on to say that this phenomenon has led to a trend toward podcasts that focus on a single topic or theme, suggesting that this trend is a response to the problem of ""podcasting fatigue.""",
baba4d41-0f24-4f1d-92ca-6689948e6d0b,English,6a9a9784,Standard English Conventions,Easy,Which choice best combines the sentences at the underlined portion in this passage? ,"A new study suggests that people who experience a sense of awe often have lower levels of the stress hormone cortisol than those who do not. The researchers involved participants in various activities, including watching a film about the universe, visiting a botanical garden, and listening to a live symphony performance.  They found that after participating in awe-inspiring activities, participants reported feeling more connected to the world and more at ease.","They found that, after participating in awe-inspiring activities, participants reported feeling more connected to the world and more at ease.","They found that after participating in awe-inspiring activities, participants reported feeling more connected to the world, and more at ease.","They found that after participating in awe-inspiring activities, participants reported feeling more connected to the world; and more at ease.","They found that after participating in awe-inspiring activities, participants reported feeling more connected to the world, more at ease.",D,"Choice D correctly combines the two sentences by using a comma to separate the two independent clauses and no conjunction because the second clause is merely elaborating on the first clause, so the sentence is grammatically correct.  ",
7639b67d-d465-41b2-9fdc-8e9e048e608d,English,random_id_e5,Standard English Conventions,Easy,Which choice best explains how the author’s use of rhetorical devices helps to achieve the intended purpose?,"The author of the text is trying to convince the reader that a particular issue is important. The author does this by using a series of rhetorical devices.  These devices include the use of vivid imagery, strong language, and emotional appeals.  The author also uses a lot of repetition to make the reader think about the issue and its consequences.  How does the author’s use of rhetorical devices help to achieve the intended purpose?",The author’s use of rhetorical devices helps to create a sense of urgency and importance.,The author’s use of rhetorical devices helps to create a sense of humor and lightheartedness.,The author’s use of rhetorical devices helps to create a sense of confusion and uncertainty.,The author’s use of rhetorical devices helps to create a sense of boredom and indifference.,A,"The author's use of rhetorical devices, including vivid imagery, strong language, and emotional appeals, helps to create a sense of urgency and importance.  This, in turn, helps to convince the reader that the issue is important.",
a4b8d4d2-bd66-4d5a-aa48-68876e0029f4,English,random_id_8,Craft and Structure,Medium,The author uses the phrase “for example” in the passage in order to,"A popular approach to understanding the growth of cities is to examine how people choose to live in them. Some people prefer to live in urban areas, while others prefer suburban or rural areas. This choice is often influenced by factors such as cost of living, access to employment, and the availability of amenities. But the choice to live in a particular type of area can also have a significant impact on the environment and on the quality of life for individuals and communities. For example, urban sprawl can lead to increased traffic congestion, pollution, and a decline in the availability of green space, while rural communities may face challenges related to isolation and limited access to services.  As a result, understanding the factors that influence people’s choices about where to live is crucial for planning sustainable and resilient communities.",introduce a new argument regarding the impact of urban sprawl.,explain the causes of urban sprawl and its environmental consequences.,illustrate the effects of choosing to live in a particular type of area.,provide a detailed analysis of the factors that influence people’s choices about where to live.,C,"The phrase ""for example"" introduces a specific example to illustrate a more general point. In this case, the example of urban sprawl is used to illustrate the effect of choosing to live in a particular type of area.",
07a04000-44d6-41e0-ab27-0c7e2f289deb,English,random_id_e8,Craft and Structure,Medium,The author’s use of the word “you” primarily serves to,"The author uses several rhetorical devices to convince the reader that the speaker is speaking directly to the reader. The speaker uses the word ""you"" directly and appeals to the reader’s senses. The speaker also uses a conversational tone, addressing the reader as if they were in a casual conversation.  What is the primary effect of the writer using the word ""you"" in the passage?",create a sense of distance between the reader and the speaker.,evoke a feeling of nostalgia in the reader.,establish a personal connection with the reader.,highlight the speaker’s unique perspective.,C,"The author’s use of the word ""you"" helps to create a personal connection between the speaker and the reader. This creates a sense of intimacy and immediacy, which makes the reader feel more engaged with the message.",
9f1d8f9d-ce7a-46da-b1a8-5febcf6ef30f,English,random_id_c2,Information and Ideas,Hard,The author suggests that the best kind of fiction is the type that has a strong sense of immediacy and personal connection with the reader.  This means that the best kind of fiction is the type that,"The author argues that the use of the word “you” in certain types of fiction allows the writer to establish a more direct connection with the reader, which can help the reader feel more engaged with the message.  The author then goes on to say that the best kind of fiction is the type that has a strong sense of immediacy and personal connection with the reader. The author also discusses the use of familiar events and places in these types of fiction, saying that these elements can help to create a more immediate and personal connection with the reader.  In order to help create a more personal connection with the reader, what does the writer suggest?","uses the word ""you"" to create a sense of intimacy and connection with the reader.",describes the speaker’s feelings and experiences.,emphasizes the importance of the speaker’s message.,suggests that the speaker is addressing a large audience.,A,"The text emphasizes the importance of the speaker connecting with the reader by using the word ""you."" The author suggests that the best kind of fiction is the type that uses the word ""you"" to create a sense of intimacy and connection with the reader. This is a key part of the author's main idea, as it helps to explain the author's argument that the best kind of fiction is the type that has a strong sense of immediacy and personal connection with the reader.",
dbd5e371-11a0-4c18-a5d8-4695a704bc89,English,random_id_b8,Information and Ideas,Hard,The first sentence of the paragraph is primarily used to,"It has been argued that the use of technology in the classroom is harmful to students. The argument goes that too much screen time and digital distraction disrupts student focus and impedes learning. However, recent research suggests that the use of technology in the classroom can actually enhance learning. This research shows that technology can be used to help students develop critical thinking skills, to access information more quickly, and to collaborate more effectively. What is the purpose of the first sentence in this paragraph?",present a counterargument to the argument that technology is harmful to students.,introduce a new perspective on the use of technology in the classroom.,establish the author’s position on the use of technology in the classroom.,summarize the main argument of the passage.,A,"The first sentence introduces an argument that technology is harmful to students. It is then followed by a counterargument that suggests that technology can actually enhance learning. Therefore, the first sentence is used to present a counterargument to the argument that technology is harmful to students.",
9bf56875-71af-4c60-9ee4-625421146d35,English,832873a6,Craft and Structure,Medium,The passage is primarily focused on,"The passage describes a particular type of art, discussing the artist’s process and its unique features.  What is the main idea of the passage?",explaining the process by which the artist creates his or her works.,describing the impact of the artist’s work on the art world.,analyzing the reasons why the artist’s work is not as widely known.,comparing the artist’s work to that of other artists.,A,The passage primarily focuses on explaining the artist’s process. The passage describes in detail the way in which the artist creates his or her works.,
4f19c108-88dd-46a7-9006-aa8b9c6c73c8,English,random_id_b8,Standard English Conventions,Easy,"Which choice most effectively combines the sentences below into a single sentence? 

The scientist discovered a new species of butterfly. The species is bright blue, with black stripes, and it has never been seen before. ",,"The scientist discovered a new species of butterfly, which is bright blue, with black stripes, and it has never been seen before.","The scientist discovered a new species of butterfly, bright blue with black stripes, and it has never been seen before.","The scientist discovered a new species of butterfly that is bright blue, with black stripes, and has never been seen before.","The scientist discovered a bright blue, with black stripes, and never-before-seen butterfly species.",C,"Choice C is the most effective because it uses the relative pronoun ""that"" to combine the two sentences, creating a grammatically correct and clear sentence. The other choices contain unnecessary commas or awkward phrasing.",
2fe908cf-3b3d-47c0-b9fd-b36338563332,English,432c1256,Craft and Structure,Hard,The last sentence of the passage is most likely intended to,"The author, a skilled neuroscientist, recounts the events that led her to this discovery.  She notes that scientists in the field had long believed the opposite was true, but she was skeptical of this belief because she had personal experience that contradicted it.   What is the purpose of the last sentence of the passage?",conclude the passage by providing an example.,emphasize the importance of the author’s personal experience.,introduce the author’s next line of reasoning.,explain the author’s disbelief in the traditional belief.,D,"The last sentence, ""because she had personal experience that contradicted it,"" directly explains the author's doubt about the traditional belief.  The author provides no additional examples or reasoning in the passage, nor does the author focus on the importance of her personal experience.",
7ba72df8-48d6-4979-90d6-a10ac19fe390,English,a9f49382,Craft and Structure,Hard,"In this passage, the word ""you"" is used to","The most obvious sign that the speaker is speaking directly to the reader is the use of the word ""you."" There are other elements of the passage that may help to make the speaker seem more immediate and personal. The speaker refers to events and places that are familiar to the reader, and the speaker uses a conversational tone throughout the passage. What is the most likely reason why the writer uses the word ""you""?",create a sense of intimacy and connection with the reader.,describe the speaker’s feelings and experiences.,emphasize the importance of the speaker’s message.,suggest that the speaker is addressing a large audience.,A,"The speaker is addressing the reader directly by using the word ""you."" This creates a sense of intimacy and connection with the reader, which can help the reader feel more engaged with the message.",
01f388a7-92cf-493f-8093-990877b17406,English,f148b5f1,Craft and Structure,Medium,"The word ""innocuous"" is used most likely to","A scientist is researching the use of external stimuli to reduce the itching sensation caused by an allergic histamine response.  She finds that while harmless applications of vibration or warming can provide a temporary distraction, such innocuous stimuli actually offer less relief than a stimulus that seems less benign, like a mild electric shock.  Which of the following is the most likely reason why the scientist uses the word ""innocuous"" in this context?  ",emphasize the temporary nature of the relief provided by vibration or warming.,highlight the contrast between stimuli that are perceived as harmless and those that seem less benign.,describe the specific effects of vibration and warming on itching sensation.,suggest that the scientist is not recommending vibration or warming as effective treatments.,B,"The scientist uses the word ""innocuous"" to highlight the contrast between stimuli that are perceived as harmless (vibration and warming) and those that seem less benign (a mild electric shock). This contrast is important to the scientist’s overall argument about the effectiveness of different stimuli in reducing itching sensation.",
fb31db4a-ba2b-48dd-a749-84d9a7d7de06,English,86e80d9c,Craft and Structure,Medium,Which choice best describes the function of the underlined sentence in the text as a whole?,"After living in the same small town for 15 years, she was ready for a change. The city seemed to offer a dizzying array of possibilities, each one more exciting than the last.  She quickly realized that the city was not what she had expected—in fact, it was a lot more difficult to make friends than she had imagined.  This realization made her appreciate the simplicity of life in her hometown.  She even found herself missing the familiar faces of her neighbors, the quiet streets, and the familiar routine.  However, she was determined to make the most of her new life, and she eventually found her place in the city.  She realized that the city was not about avoiding challenges, but about embracing them, and she was ready to take on whatever it threw her way.",It introduces a new idea that is developed in the next sentence.,It provides a contrast between the speaker’s past and present.,It explains a reason for the speaker’s change in attitude.,It summarizes the speaker’s overall experience.,C,"The underlined sentence explains why the speaker's attitude has changed.  The speaker initially expected the city to be easier than it was, but she has come to appreciate the challenges of city life.  This change in attitude is the result of the speaker's realization that the city is not as simple as her hometown.",
d4ab1c42-7233-49db-b8ac-e7c15472dbac,English,b7865c92,Standard English Conventions,Medium,Which choice best describes the author’s purpose in providing the examples of the narrator’s actions in this excerpt?,"The author of the excerpt uses a series of examples to demonstrate the point that the narrator's actions are a result of his inner turmoil.  In the first example, the narrator, having just gotten lost in a confusing forest, ""looked about him with a troubled brow, his face clouded with anxious thought.""  In the second example, the narrator stumbles upon an old stone house and is filled with an ""unaccountable dread.""  Finally, the author concludes that the narrator's ""unease was not the outcome of any external danger, but rather, the product of a mind burdened by its own dark thoughts.""  ",To highlight the narrator’s struggles with physical challenges.,To illustrate that the narrator is trying to escape his problems.,To emphasize the narrator’s mental state.,To expose the narrator’s inability to solve problems.,C,"The examples in the excerpt are used to illustrate the narrator’s mental state.  Each example shows the narrator experiencing a feeling of unease or anxiety, which is not caused by any external factor but rather by the narrator's internal thoughts. The author’s purpose is to emphasize that the narrator’s unease is not a result of his surroundings, but rather a product of his own mind.",
cbca0a90-2d59-4a36-85f4-01081658d7bf,English,b57c41ea,Information and Ideas,Medium,The author’s attitude toward the internet can best be described as,"This passage is about the impact of the internet on modern culture. The author argues that the internet has both positive and negative effects on society, but ultimately the author believes that the internet’s impact is more negative than positive. The author presents several examples of the internet’s negative impact, including its role in the spread of misinformation and its contribution to the erosion of privacy.  What is the author’s attitude toward the internet?",enthusiastic.,optimistic.,ambivalent.,critical.,D,"The author believes that the internet’s impact is more negative than positive. The author presents several examples of the internet’s negative impact, including its role in the spread of misinformation and its contribution to the erosion of privacy. Thus, the author’s attitude toward the internet can best be described as critical.",
730b3016-0169-473a-b12d-9ce61818acbc,English,97ab5669,Craft and Structure,Easy,Which choice completes the text with the most logical and precise word or phrase?,"Former astronaut Ellen Ochoa says that although she doesn’t have a definite idea of when it might happen, she ______ that humans will someday need to be able to live in other environments than those found on Earth. This conjecture informs her interest in future research missions to the moon.",demands,speculates,doubts,establishes,B,"Choice B is the best answer because it most logically completes the text’s discussion of Ochoa’s prediction that humans will one day need to live in places other than Earth. As used in this context, “speculates” would mean puts forward an idea without firm evidence. The text states that Ochoa “doesn’t have a definite idea” about when humans might need to live in other environments and characterizes Ochoa’s prediction as a “conjecture,” or a conclusion presented without convincing evidence. This context indicates that Ochoa speculates when she makes this prediction. Choice A is incorrect because saying that Ochoa “demands,” or insists or requires, that humans will one day need to live in other environments than Earth’s would not make sense in context. The text indicates that she’s unsure about the timing but hypothesizes that it will someday happen. Choice C is incorrect because  saying that Ochoa “doubts,” or questions or disbelieves, that humans will one day need to live in other environments than Earth’s would not make sense in context. The text indicates that although Ochoa is unsure about the timing, she hypothesizes that humans will need to live in places other than Earth and encourages research into future travel to the moon. Choice D is incorrect because  saying that Ochoa “establishes,” or proves, that humans will one day need to live in other environments than Earth’s would not make sense in context. Rather than stating that Ochoa discusses her idea with certainty and supports it with evidence, the text indicates that Ochoa is unsure about when humans might need to live in other environments.",
0d41def9-cbed-4404-8d60-21a8b5a3cbff,English,259f495a,Information and Ideas,Medium,The author of the passage mentions the different portrayals of Mr. Brown in order to,"The passage discusses the history of a fictional character,  Mr.  Brown.  The author of the passage states that Mr. Brown has been portrayed as different things throughout the years. For instance, the author states that Mr. Brown has been portrayed as ""an unassuming man,"" ""a great adventurer,"" and a ""ruthless businessman."" What is the most likely reason why the author mentions the different portrayals of Mr. Brown?",show the reader that Mr. Brown is a complex character with many sides.,illustrate how the reader’s understanding of Mr. Brown has changed over time.,explain how the author’s own view of Mr. Brown has changed over time.,criticize the different ways that Mr. Brown has been portrayed.,A,"The author mentions the different portrayals of Mr. Brown in order to show the reader that Mr. Brown is a complex character with many sides. The author is not suggesting that the reader’s understanding of Mr. Brown has changed over time, nor is the author criticizing the different ways that Mr. Brown has been portrayed. Instead, the author is simply providing information about the different ways that Mr. Brown has been portrayed.",
ce0c252e-4344-47d1-92b2-86fc38513eee,English,876334df,Standard English Conventions,Medium,Which choice best combines the underlined sentences at the beginning of the passage into a single sentence?,"The musician’s first solo album, _The Light Within_, was released in 2009 and received critical acclaim. The album's title track, _The Light Within_, won several awards for its lyrical depth and innovative instrumentation. The musician, a skilled guitarist and singer-songwriter, quickly gained popularity for their unique blend of folk, rock, and blues music.","The musician’s first solo album, _The Light Within_, was released in 2009 and received critical acclaim, and the album's title track, _The Light Within_, won several awards for its lyrical depth and innovative instrumentation.","The musician’s first solo album, _The Light Within_, was released in 2009, receiving critical acclaim, and the album's title track, _The Light Within_, won several awards for its lyrical depth and innovative instrumentation.","The musician’s first solo album, _The Light Within_, was released in 2009, receiving critical acclaim; the album's title track, _The Light Within_, won several awards for its lyrical depth and innovative instrumentation.","The musician’s first solo album, _The Light Within_, which was released in 2009 and received critical acclaim, the album's title track, _The Light Within_, won several awards for its lyrical depth and innovative instrumentation.",B,"Choice B combines the sentences most effectively by using a comma to separate the two independent clauses and a participial phrase to show that the release of the album and the critical acclaim it received happened at the same time. The other choices either create run-on sentences, comma splices, or awkward phrasing.",
6f766c00-4aad-43ae-b36e-666daaafa428,English,f54c918d,Standard English Conventions,Medium,"In this passage, the word ""you"" is used to","The most obvious sign that the speaker is speaking directly to the reader is the use of the word ""you."" There are other elements of the passage that may help to make the speaker seem more immediate and personal. The speaker refers to events and places that are familiar to the reader, and the speaker uses a conversational tone throughout the passage. What is the most likely reason why the writer uses the word ""you""?",create a sense of intimacy and connection with the reader.,describe the speaker’s feelings and experiences.,emphasize the importance of the speaker’s message.,suggest that the speaker is addressing a large audience.,A,"The speaker is addressing the reader directly by using the word ""you."" This creates a sense of intimacy and connection with the reader, which can help the reader feel more engaged with the message.",
cab49924-688a-4832-8da7-2c223b544c31,English,random_id_a2,Standard English Conventions,Hard,"Which of the following is the most effective way to combine the two sentences in the underlined portion of the passage?  
""However, another researcher, Dr. Ben Wright, has found that listening to more energetic music, such as pop or rock, can help to improve creativity and mood.  Dr. Peterson’s research suggests that classical music is more beneficial for tasks that require focused attention, while Dr. Wright’s research suggests that more energetic music is more beneficial for tasks that require creativity and inspiration.""","A team of researchers has been studying the effects of different types of music on the brain. One researcher, Dr. Emily Peterson, says that listening to classical music helps to improve focus and concentration.  However, another researcher, Dr. Ben Wright, has found that listening to more energetic music, such as pop or rock, can help to improve creativity and mood.  Dr. Peterson’s research suggests that classical music is more beneficial for tasks that require focused attention, while Dr. Wright’s research suggests that more energetic music is more beneficial for tasks that require creativity and inspiration.  Which type of music is best for you depends on your individual preferences and the task at hand.  But the researchers agree that listening to music can have a positive effect on the brain. ","However, another researcher, Dr. Ben Wright, has found that listening to more energetic music, such as pop or rock, can help to improve creativity and mood, while Dr. Peterson’s research suggests that classical music is more beneficial for tasks that require focused attention.","Another researcher, Dr. Ben Wright, has found that listening to more energetic music, such as pop or rock, can help to improve creativity and mood; however, Dr. Peterson’s research suggests that classical music is more beneficial for tasks that require focused attention.","Another researcher, Dr. Ben Wright, has found that listening to more energetic music, such as pop or rock, can help to improve creativity and mood; Dr. Peterson’s research suggests that classical music is more beneficial for tasks that require focused attention.","Another researcher, Dr. Ben Wright, has found that listening to more energetic music, such as pop or rock, can help to improve creativity and mood, and Dr. Peterson’s research suggests that classical music is more beneficial for tasks that require focused attention.",C,"The most effective way to combine the two sentences is to use a semicolon to separate them. This creates a smooth transition between the two ideas, and it also helps to emphasize the contrast between the two types of music.",
ba775e7f-b5eb-4eb2-8ffc-b1aa29f52d98,English,f862589d,Standard English Conventions,Medium,Which choice best corrects the punctuation error in the passage?,"The playwright Lorraine Hansberry’s 1959 play, A Raisin in the Sun, depicts the experiences of the Younger family, who have recently moved into a predominantly white neighborhood. The play is significant because it explored themes of race, class, and the American Dream.  The play’s title is from a line in a Langston Hughes poem, and the idea of ""a raisin in the sun"" is a metaphor for something that has potential but is being stifled and suppressed. Hansberry’s play is considered to be a groundbreaking work that helped to change the way that race and class were portrayed in American theater.","The playwright Lorraine Hansberry’s 1959 play, A Raisin in the Sun, depicts the experiences of the Younger family, who have recently moved into a predominantly white neighborhood. The play is significant because it explored themes of race, class, and the American Dream.  The play’s title is from a line in a Langston Hughes poem; and the idea of ""a raisin in the sun"" is a metaphor for something that has potential but is being stifled and suppressed. Hansberry’s play is considered to be a groundbreaking work that helped to change the way that race and class were portrayed in American theater.","The playwright Lorraine Hansberry’s 1959 play, A Raisin in the Sun, depicts the experiences of the Younger family, who have recently moved into a predominantly white neighborhood. The play is significant because it explored themes of race, class, and the American Dream; the play’s title is from a line in a Langston Hughes poem, and the idea of ""a raisin in the sun"" is a metaphor for something that has potential but is being stifled and suppressed. Hansberry’s play is considered to be a groundbreaking work that helped to change the way that race and class were portrayed in American theater.","The playwright Lorraine Hansberry’s 1959 play, A Raisin in the Sun, depicts the experiences of the Younger family, who have recently moved into a predominantly white neighborhood. The play is significant because it explored themes of race, class, and the American Dream. The play’s title is from a line in a Langston Hughes poem, and the idea of ""a raisin in the sun"" is a metaphor for something that has potential, but is being stifled and suppressed. Hansberry’s play is considered to be a groundbreaking work that helped to change the way that race and class were portrayed in American theater.","The playwright Lorraine Hansberry’s 1959 play, A Raisin in the Sun, depicts the experiences of the Younger family, who have recently moved into a predominantly white neighborhood. The play is significant because it explored themes of race, class, and the American Dream. The play’s title is from a line in a Langston Hughes poem, and the idea of ""a raisin in the sun"" is a metaphor for something that has potential but is being stifled and suppressed. Hansberry’s play is considered to be a groundbreaking work that helped to change the way race and class were portrayed in American theater.",D,"The semicolon after ""Dream"" is incorrect because it is used to connect two independent clauses; however, the second clause is not independent. The second clause is a dependent clause modifying the noun phrase ""play’s title"" and should be separated from the main clause with a comma. The correct punctuation is in choice D.",
47a559f7-93ee-44d5-8bb8-7aa65f9cdc25,English,b9013f58,Standard English Conventions,Easy,Which choice best revises the underlined portion of the passage to create the most effective and concise sentence?,"The first time I saw her, she was sitting on a park bench, reading a book.  Her long, flowing hair cascaded down her back, and her bright, blue eyes sparkled with intelligence.  She wore a simple, white dress that seemed to glow in the sunlight.  It was a perfect summer day, and the world seemed to be at peace.","She wore a simple white dress, that seemed to glow in the sunlight.","She wore a simple white dress, which seemed to glow in the sunlight.","She wore a simple, white dress that seemed to glow in the sunlight.","She wore a simple white dress, and it seemed to glow in the sunlight.",C,"Choice C is the best revision because it creates a concise and effective sentence. The phrase “that seemed to glow in the sunlight” is a restrictive clause, which means that it is essential to the meaning of the sentence.  Restrictive clauses are not set off by commas.  The other choices are incorrect because they create comma splices or nonrestrictive clauses, which are unnecessary and awkward in this sentence.",
25f4d4fc-94cc-45f8-a14f-bcf409dcc658,English,random_id_d2,Craft and Structure,Medium,Which choice best completes the passage with the most logical and precise word or phrase?,"The author uses the phrase ""a symphony of color"" to describe the vibrant hues of the sunset. The phrase ""a symphony of color"" is an example of the author’s use of _____. ",sensory imagery,figurative language,technical jargon,descriptive detail,B,"The phrase ""a symphony of color"" is a metaphor, a figure of speech that compares two unlike things.  Figurative language is a common literary device that writers use to create vivid imagery and engage the reader’s imagination.",
b6afa2b4-d55f-4cf4-a8c0-d9bce8b00273,English,876ff31a,Craft and Structure,Medium,Crane’s use of vivid imagery and strong verbs in this passage most likely serves to,"As the author of ""The Open Boat"" Stephen Crane uses vivid imagery and strong verbs to create the scene of the shipwreck. He describes the ocean as ""an angry, choppy, and tumultuous sea,"" and he uses words like ""crashed"" and ""roared"" to describe the waves. What is the most likely reason why Crane uses this imagery and language?",emphasize the beauty of the natural world.,create a sense of drama and suspense.,provide a detailed account of the shipwreck.,show the narrator’s fear and desperation.,B,The author’s use of vivid imagery and strong verbs creates a sense of drama and suspense. This helps the reader feel the intensity of the scene and empathize with the characters.,
82cba7c6-e5a6-4b17-b3e7-89a94d0014e3,English,random_id_e1,Information and Ideas,Hard,The author of this passage primarily argues that,"The author’s intent is to highlight the complex relationship between humans and their environment.  The author points to the ways that human interactions with nature can shape our understanding of the natural world.  The text suggests that humans are not separate from nature, and that our relationship with it is dynamic and constantly evolving. The author asks the reader to consider how our actions can impact the environment and how our perceptions of nature can be shaped by our experiences. What is the author's main point in the passage?",the relationship between humans and nature is complex and dynamic.,human interaction with nature is a significant factor in shaping our understanding of the world.,humans have a responsibility to protect the environment.,human actions can have a profound impact on the natural world.,A,The author's main point is to emphasize the complex and dynamic relationship between humans and their environment. This is evident in the author's discussion of how human interactions with nature shape our understanding of the natural world and how our perceptions of nature can be shaped by our experiences. The author's purpose is not simply to state a fact about human-nature interactions but rather to explore the complex and nuanced relationship between them. ,
850b8af2-c0ef-46ce-8623-5f9126c66e2e,English,f54c918d,Information and Ideas,Medium,"In this passage, the word ""you"" is used to","The most obvious sign that the speaker is speaking directly to the reader is the use of the word ""you."" There are other elements of the passage that may help to make the speaker seem more immediate and personal. The speaker refers to events and places that are familiar to the reader, and the speaker uses a conversational tone throughout the passage. What is the most likely reason why the writer uses the word ""you""?",create a sense of intimacy and connection with the reader.,describe the speaker’s feelings and experiences.,emphasize the importance of the speaker’s message.,suggest that the speaker is addressing a large audience.,A,"The speaker is addressing the reader directly by using the word ""you."" This creates a sense of intimacy and connection with the reader, which can help the reader feel more engaged with the message.",
